date,city,driving_waze,state
2020-07-16,Petaling Jaya,-14.000000000000002,Selangor
2020-07-17,Petaling Jaya,-9.0,Selangor
2020-07-18,Petaling Jaya,-11.0,Selangor
2020-07-19,Petaling Jaya,-13.0,Selangor
2020-07-20,Petaling Jaya,-9.0,Selangor
2020-07-21,Petaling Jaya,-10.0,Selangor
2020-07-22,Petaling Jaya,-8.0,Selangor
2020-07-23,Petaling Jaya,-13.0,Selangor
2020-07-24,Petaling Jaya,-8.0,Selangor
2020-07-25,Petaling Jaya,-4.0,Selangor
2020-07-26,Petaling Jaya,-5.0,Selangor
2020-07-27,Petaling Jaya,-6.0,Selangor
2020-07-28,Petaling Jaya,-4.0,Selangor
2020-07-29,Petaling Jaya,3.0,Selangor
2020-07-30,Petaling Jaya,-4.0,Selangor
2020-07-31,Petaling Jaya,-43.0,Selangor
2020-08-01,Petaling Jaya,-19.0,Selangor
2020-08-02,Petaling Jaya,2.0,Selangor
2020-08-03,Petaling Jaya,1.0,Selangor
2020-08-04,Petaling Jaya,-1.0,Selangor
2020-08-05,Petaling Jaya,-2.0,Selangor
2020-08-06,Petaling Jaya,-4.0,Selangor
2020-08-07,Petaling Jaya,-4.0,Selangor
2020-08-08,Petaling Jaya,0.0,Selangor
2020-08-09,Petaling Jaya,3.0,Selangor
2020-08-10,Petaling Jaya,-1.0,Selangor
2020-08-11,Petaling Jaya,-1.0,Selangor
2020-08-12,Petaling Jaya,1.0,Selangor
2020-08-13,Petaling Jaya,-4.0,Selangor
2020-08-14,Petaling Jaya,-3.0,Selangor
2020-08-15,Petaling Jaya,-4.0,Selangor
2020-08-16,Petaling Jaya,1.0,Selangor
2020-08-17,Petaling Jaya,-2.0,Selangor
2020-08-18,Petaling Jaya,-6.0,Selangor
2020-08-19,Petaling Jaya,6.0,Selangor
2020-08-20,Petaling Jaya,-17.0,Selangor
2020-08-21,Petaling Jaya,-28.000000000000004,Selangor
2020-08-22,Petaling Jaya,-8.0,Selangor
2020-08-23,Petaling Jaya,2.0,Selangor
2020-08-24,Petaling Jaya,2.0,Selangor
2020-08-25,Petaling Jaya,-1.0,Selangor
2020-08-26,Petaling Jaya,-4.0,Selangor
2020-08-27,Petaling Jaya,-2.0,Selangor
2020-08-28,Petaling Jaya,-4.0,Selangor
2020-08-29,Petaling Jaya,-10.0,Selangor
2020-08-30,Petaling Jaya,-6.0,Selangor
2020-08-31,Petaling Jaya,8.0,Selangor
2020-09-01,Petaling Jaya,4.0,Selangor
2020-09-02,Petaling Jaya,-4.0,Selangor
2020-09-03,Petaling Jaya,6.0,Selangor
2020-09-04,Petaling Jaya,0.0,Selangor
2020-09-05,Petaling Jaya,-5.0,Selangor
2020-09-06,Petaling Jaya,-2.0,Selangor
2020-09-07,Petaling Jaya,4.0,Selangor
2020-09-08,Petaling Jaya,2.0,Selangor
2020-09-09,Petaling Jaya,5.0,Selangor
2020-09-10,Petaling Jaya,2.0,Selangor
2020-09-11,Petaling Jaya,0.0,Selangor
2020-09-12,Petaling Jaya,2.0,Selangor
2020-09-13,Petaling Jaya,4.0,Selangor
2020-09-14,Petaling Jaya,2.0,Selangor
2020-09-15,Petaling Jaya,6.0,Selangor
2020-09-16,Petaling Jaya,-5.0,Selangor
2020-09-17,Petaling Jaya,1.0,Selangor
2020-09-18,Petaling Jaya,-5.0,Selangor
2020-09-19,Petaling Jaya,-6.0,Selangor
2020-09-20,Petaling Jaya,8.0,Selangor
2020-09-21,Petaling Jaya,4.0,Selangor
2020-09-22,Petaling Jaya,1.0,Selangor
2020-09-23,Petaling Jaya,5.0,Selangor
2020-09-24,Petaling Jaya,2.0,Selangor
2020-09-25,Petaling Jaya,-2.0,Selangor
2020-09-26,Petaling Jaya,7.000000000000001,Selangor
2020-09-27,Petaling Jaya,6.0,Selangor
2020-09-28,Petaling Jaya,8.0,Selangor
2020-09-29,Petaling Jaya,3.0,Selangor
2020-09-30,Petaling Jaya,5.0,Selangor
2020-10-01,Petaling Jaya,-5.0,Selangor
2020-10-02,Petaling Jaya,-9.0,Selangor
2020-10-03,Petaling Jaya,-11.0,Selangor
2020-10-04,Petaling Jaya,-7.000000000000001,Selangor
2020-10-05,Petaling Jaya,-6.0,Selangor
2020-10-06,Petaling Jaya,-7.000000000000001,Selangor
2020-10-07,Petaling Jaya,-8.0,Selangor
2020-10-08,Petaling Jaya,-17.0,Selangor
2020-10-09,Petaling Jaya,-21.0,Selangor
2020-10-10,Petaling Jaya,-22.0,Selangor
2020-10-11,Petaling Jaya,-17.0,Selangor
2020-10-12,Petaling Jaya,-15.0,Selangor
2020-10-13,Petaling Jaya,0.0,Selangor
2020-10-14,Petaling Jaya,-46.0,Selangor
2020-10-15,Petaling Jaya,-45.0,Selangor
2020-10-16,Petaling Jaya,-48.0,Selangor
2020-10-17,Petaling Jaya,-56.99999999999999,Selangor
2020-10-18,Petaling Jaya,-63.0,Selangor
2020-10-19,Petaling Jaya,-39.0,Selangor
2020-10-20,Petaling Jaya,-40.0,Selangor
2020-10-21,Petaling Jaya,-35.0,Selangor
2020-10-22,Petaling Jaya,-56.00000000000001,Selangor
2020-10-23,Petaling Jaya,-54.0,Selangor
2020-10-24,Petaling Jaya,-56.99999999999999,Selangor
2020-10-25,Petaling Jaya,-60.0,Selangor
2020-10-26,Petaling Jaya,-45.0,Selangor
2020-10-27,Petaling Jaya,-41.0,Selangor
2020-10-28,Petaling Jaya,-40.0,Selangor
2020-10-29,Petaling Jaya,-52.0,Selangor
2020-10-30,Petaling Jaya,-43.0,Selangor
2020-10-31,Petaling Jaya,-44.0,Selangor
2020-11-01,Petaling Jaya,-48.0,Selangor
2020-11-02,Petaling Jaya,-34.0,Selangor
2020-11-03,Petaling Jaya,-38.0,Selangor
2020-11-04,Petaling Jaya,-40.0,Selangor
2020-11-05,Petaling Jaya,-41.0,Selangor
2020-11-06,Petaling Jaya,-44.0,Selangor
2020-11-07,Petaling Jaya,-39.0,Selangor
2020-11-08,Petaling Jaya,-50.0,Selangor
2020-11-09,Petaling Jaya,-31.0,Selangor
2020-11-10,Petaling Jaya,-37.0,Selangor
2020-11-11,Petaling Jaya,-33.0,Selangor
2020-11-12,Petaling Jaya,-34.0,Selangor
2020-11-13,Petaling Jaya,-39.0,Selangor
2020-11-14,Petaling Jaya,-50.0,Selangor
2020-11-15,Petaling Jaya,-49.0,Selangor
2020-11-16,Petaling Jaya,-24.0,Selangor
2020-11-17,Petaling Jaya,-32.0,Selangor
2020-11-18,Petaling Jaya,-25.0,Selangor
2020-11-19,Petaling Jaya,-34.0,Selangor
2020-11-20,Petaling Jaya,-34.0,Selangor
2020-11-21,Petaling Jaya,-36.0,Selangor
2020-11-22,Petaling Jaya,-38.0,Selangor
2020-11-23,Petaling Jaya,-29.0,Selangor
2020-11-24,Petaling Jaya,-27.0,Selangor
2020-11-25,Petaling Jaya,-28.000000000000004,Selangor
2020-11-26,Petaling Jaya,-35.0,Selangor
2020-11-27,Petaling Jaya,-32.0,Selangor
2020-11-28,Petaling Jaya,-27.0,Selangor
2020-11-29,Petaling Jaya,-37.0,Selangor
2020-11-30,Petaling Jaya,-31.0,Selangor
2020-12-01,Petaling Jaya,-34.0,Selangor
2020-12-02,Petaling Jaya,-25.0,Selangor
2020-12-03,Petaling Jaya,-28.000000000000004,Selangor
2020-12-04,Petaling Jaya,-29.0,Selangor
2020-12-05,Petaling Jaya,-26.0,Selangor
2020-12-06,Petaling Jaya,-29.0,Selangor
2020-12-07,Petaling Jaya,-21.0,Selangor
2020-12-08,Petaling Jaya,-18.0,Selangor
2020-12-09,Petaling Jaya,-19.0,Selangor
2020-12-10,Petaling Jaya,-18.0,Selangor
2020-12-11,Petaling Jaya,-37.0,Selangor
2020-12-12,Petaling Jaya,-26.0,Selangor
2020-12-13,Petaling Jaya,-12.0,Selangor
2020-12-14,Petaling Jaya,-14.000000000000002,Selangor
2020-12-15,Petaling Jaya,-11.0,Selangor
2020-12-16,Petaling Jaya,-9.0,Selangor
2020-12-17,Petaling Jaya,-10.0,Selangor
2020-12-18,Petaling Jaya,-15.0,Selangor
2020-12-19,Petaling Jaya,-11.0,Selangor
2020-12-20,Petaling Jaya,-17.0,Selangor
2020-12-21,Petaling Jaya,-9.0,Selangor
2020-12-22,Petaling Jaya,-10.0,Selangor
2020-12-23,Petaling Jaya,-5.0,Selangor
2020-12-24,Petaling Jaya,-3.0,Selangor
2020-12-25,Petaling Jaya,-37.0,Selangor
2020-12-26,Petaling Jaya,-25.0,Selangor
2020-12-27,Petaling Jaya,-16.0,Selangor
2020-12-28,Petaling Jaya,-4.0,Selangor
2020-12-29,Petaling Jaya,-4.0,Selangor
2020-12-30,Petaling Jaya,0.0,Selangor
2020-12-31,Petaling Jaya,-7.000000000000001,Selangor
2021-01-01,Petaling Jaya,-41.0,Selangor
2021-01-02,Petaling Jaya,-21.0,Selangor
2021-01-03,Petaling Jaya,-16.0,Selangor
2021-01-04,Petaling Jaya,-12.0,Selangor
2021-01-05,Petaling Jaya,-11.0,Selangor
2021-01-06,Petaling Jaya,-15.0,Selangor
2021-01-07,Petaling Jaya,-14.000000000000002,Selangor
2021-01-08,Petaling Jaya,-20.0,Selangor
2021-01-09,Petaling Jaya,-15.0,Selangor
2021-01-10,Petaling Jaya,-14.000000000000002,Selangor
2021-01-11,Petaling Jaya,-11.0,Selangor
2021-01-12,Petaling Jaya,6.0,Selangor
2021-01-13,Petaling Jaya,-61.0,Selangor
2021-01-14,Petaling Jaya,-56.99999999999999,Selangor
2021-01-15,Petaling Jaya,-56.99999999999999,Selangor
2021-01-16,Petaling Jaya,-59.0,Selangor
2021-01-17,Petaling Jaya,-73.0,Selangor
2021-01-18,Petaling Jaya,-52.0,Selangor
2021-01-19,Petaling Jaya,-50.0,Selangor
2021-01-20,Petaling Jaya,-51.0,Selangor
2021-01-21,Petaling Jaya,-52.0,Selangor
2021-01-22,Petaling Jaya,-54.0,Selangor
2021-01-23,Petaling Jaya,-55.00000000000001,Selangor
2021-01-24,Petaling Jaya,-61.0,Selangor
2021-01-25,Petaling Jaya,-42.0,Selangor
2021-01-26,Petaling Jaya,-44.0,Selangor
2021-01-27,Petaling Jaya,-42.0,Selangor
2021-01-28,Petaling Jaya,-54.0,Selangor
2021-01-29,Petaling Jaya,-46.0,Selangor
2021-01-30,Petaling Jaya,-56.99999999999999,Selangor
2021-01-31,Petaling Jaya,-59.0,Selangor
2021-02-01,Petaling Jaya,-34.0,Selangor
2021-02-02,Petaling Jaya,-44.0,Selangor
2021-02-03,Petaling Jaya,-40.0,Selangor
2021-02-04,Petaling Jaya,-40.0,Selangor
2021-02-05,Petaling Jaya,-40.0,Selangor
2021-02-06,Petaling Jaya,-45.0,Selangor
2021-02-07,Petaling Jaya,-53.0,Selangor
2021-02-08,Petaling Jaya,-31.0,Selangor
2021-02-09,Petaling Jaya,-29.0,Selangor
2021-02-10,Petaling Jaya,-25.0,Selangor
2021-02-11,Petaling Jaya,-42.0,Selangor
2021-02-12,Petaling Jaya,-71.0,Selangor
2021-02-13,Petaling Jaya,-60.0,Selangor
2021-02-14,Petaling Jaya,-53.0,Selangor
2021-02-15,Petaling Jaya,-39.0,Selangor
2021-02-16,Petaling Jaya,-39.0,Selangor
2021-02-17,Petaling Jaya,-39.0,Selangor
2021-02-18,Petaling Jaya,-36.0,Selangor
2021-02-19,Petaling Jaya,-33.0,Selangor
2021-02-20,Petaling Jaya,-33.0,Selangor
2021-02-21,Petaling Jaya,-36.0,Selangor
2021-02-22,Petaling Jaya,-27.0,Selangor
2021-02-23,Petaling Jaya,-33.0,Selangor
2021-02-24,Petaling Jaya,-26.0,Selangor
2021-02-25,Petaling Jaya,-29.0,Selangor
2021-02-26,Petaling Jaya,-29.0,Selangor
2021-02-27,Petaling Jaya,-24.0,Selangor
2021-02-28,Petaling Jaya,-31.0,Selangor
2021-03-01,Petaling Jaya,-22.0,Selangor
2021-03-02,Petaling Jaya,-24.0,Selangor
2021-03-03,Petaling Jaya,-23.0,Selangor
2021-03-04,Petaling Jaya,-16.0,Selangor
2021-03-05,Petaling Jaya,-18.0,Selangor
2021-03-06,Petaling Jaya,-9.0,Selangor
2021-03-07,Petaling Jaya,-16.0,Selangor
2021-03-08,Petaling Jaya,-9.0,Selangor
2021-03-09,Petaling Jaya,-12.0,Selangor
2021-03-10,Petaling Jaya,-11.0,Selangor
2021-03-11,Petaling Jaya,-10.0,Selangor
2021-03-12,Petaling Jaya,-9.0,Selangor
2021-03-13,Petaling Jaya,1.0,Selangor
2021-03-14,Petaling Jaya,-6.0,Selangor
2021-03-15,Petaling Jaya,-9.0,Selangor
2021-03-16,Petaling Jaya,-10.0,Selangor
2021-03-17,Petaling Jaya,-13.0,Selangor
2021-03-18,Petaling Jaya,-17.0,Selangor
2021-03-19,Petaling Jaya,-10.0,Selangor
2021-03-20,Petaling Jaya,-1.0,Selangor
2021-03-21,Petaling Jaya,-10.0,Selangor
2021-03-22,Petaling Jaya,-11.0,Selangor
2021-03-23,Petaling Jaya,-12.0,Selangor
2021-03-24,Petaling Jaya,-9.0,Selangor
2021-03-25,Petaling Jaya,-8.0,Selangor
2021-03-26,Petaling Jaya,-12.0,Selangor
2021-03-27,Petaling Jaya,5.0,Selangor
2021-03-28,Petaling Jaya,-4.0,Selangor
2021-03-29,Petaling Jaya,-6.0,Selangor
2021-03-30,Petaling Jaya,-8.0,Selangor
2021-03-31,Petaling Jaya,2.0,Selangor
2021-04-01,Petaling Jaya,-6.0,Selangor
2021-04-02,Petaling Jaya,-9.0,Selangor
2021-04-03,Petaling Jaya,3.0,Selangor
2021-04-04,Petaling Jaya,-3.0,Selangor
2021-04-05,Petaling Jaya,6.0,Selangor
2021-04-06,Petaling Jaya,-4.0,Selangor
2021-04-07,Petaling Jaya,-3.0,Selangor
2021-04-08,Petaling Jaya,-2.0,Selangor
2021-04-09,Petaling Jaya,-5.0,Selangor
2021-04-10,Petaling Jaya,6.0,Selangor
2021-04-11,Petaling Jaya,-2.0,Selangor
2021-04-12,Petaling Jaya,-3.0,Selangor
2021-04-13,Petaling Jaya,-9.0,Selangor
2021-04-14,Petaling Jaya,-6.0,Selangor
2021-04-15,Petaling Jaya,-10.0,Selangor
2021-04-16,Petaling Jaya,-13.0,Selangor
2021-04-17,Petaling Jaya,-12.0,Selangor
2021-04-18,Petaling Jaya,-20.0,Selangor
2021-04-19,Petaling Jaya,-13.0,Selangor
2021-04-20,Petaling Jaya,-10.0,Selangor
2021-04-21,Petaling Jaya,-15.0,Selangor
2021-04-22,Petaling Jaya,-14.000000000000002,Selangor
2021-04-23,Petaling Jaya,-17.0,Selangor
2021-04-24,Petaling Jaya,-11.0,Selangor
2021-04-25,Petaling Jaya,-25.0,Selangor
2021-04-26,Petaling Jaya,-12.0,Selangor
2021-04-27,Petaling Jaya,-5.0,Selangor
2021-04-28,Petaling Jaya,-4.0,Selangor
2021-04-29,Petaling Jaya,-19.0,Selangor
2021-04-30,Petaling Jaya,-16.0,Selangor
2021-05-01,Petaling Jaya,-19.0,Selangor
2021-05-02,Petaling Jaya,-18.0,Selangor
2021-05-03,Petaling Jaya,-12.0,Selangor
2021-05-04,Petaling Jaya,-16.0,Selangor
2021-05-05,Petaling Jaya,9.0,Selangor
2021-05-06,Petaling Jaya,-38.0,Selangor
2021-05-07,Petaling Jaya,-43.0,Selangor
2021-05-08,Petaling Jaya,-43.0,Selangor
2021-05-09,Petaling Jaya,-50.0,Selangor
2021-05-10,Petaling Jaya,-30.0,Selangor
2021-05-11,Petaling Jaya,-20.0,Selangor
2021-05-12,Petaling Jaya,-37.0,Selangor
2021-05-13,Petaling Jaya,-66.0,Selangor
2021-05-14,Petaling Jaya,-70.0,Selangor
2021-05-15,Petaling Jaya,-55.00000000000001,Selangor
2021-05-16,Petaling Jaya,-67.0,Selangor
2021-05-17,Petaling Jaya,-36.0,Selangor
2021-05-18,Petaling Jaya,-40.0,Selangor
2021-05-19,Petaling Jaya,-34.0,Selangor
2021-05-20,Petaling Jaya,-32.0,Selangor
2021-05-21,Petaling Jaya,-46.0,Selangor
2021-05-22,Petaling Jaya,-46.0,Selangor
2021-05-23,Petaling Jaya,-64.0,Selangor
2021-05-24,Petaling Jaya,-37.0,Selangor
2021-05-25,Petaling Jaya,-43.0,Selangor
2021-05-26,Petaling Jaya,-63.0,Selangor
2021-05-27,Petaling Jaya,-42.0,Selangor
2021-05-28,Petaling Jaya,-48.0,Selangor
2021-05-29,Petaling Jaya,-51.0,Selangor
2021-05-30,Petaling Jaya,-55.00000000000001,Selangor
2021-05-31,Petaling Jaya,-28.000000000000004,Selangor
2021-06-01,Petaling Jaya,-75.0,Selangor
2021-06-02,Petaling Jaya,-71.0,Selangor
2021-06-03,Petaling Jaya,-68.0,Selangor
2021-06-04,Petaling Jaya,-71.0,Selangor
2021-06-05,Petaling Jaya,-64.0,Selangor
2021-06-06,Petaling Jaya,-75.0,Selangor
2021-06-07,Petaling Jaya,-75.0,Selangor
2021-06-08,Petaling Jaya,-62.0,Selangor
2021-06-09,Petaling Jaya,-60.0,Selangor
2021-06-10,Petaling Jaya,-70.0,Selangor
2021-06-11,Petaling Jaya,-67.0,Selangor
2021-06-12,Petaling Jaya,-68.0,Selangor
2021-06-13,Petaling Jaya,-73.0,Selangor
2021-06-14,Petaling Jaya,-59.0,Selangor
2021-06-15,Petaling Jaya,-64.0,Selangor
2021-06-16,Petaling Jaya,-59.0,Selangor
2021-06-17,Petaling Jaya,-48.0,Selangor
2021-06-18,Petaling Jaya,-57.99999999999999,Selangor
2021-06-19,Petaling Jaya,-63.0,Selangor
2021-06-20,Petaling Jaya,-69.0,Selangor
2021-06-21,Petaling Jaya,-59.0,Selangor
2021-06-22,Petaling Jaya,-56.00000000000001,Selangor
2021-06-23,Petaling Jaya,-52.0,Selangor
2021-06-24,Petaling Jaya,-59.0,Selangor
2021-06-25,Petaling Jaya,-60.0,Selangor
2021-06-26,Petaling Jaya,-61.0,Selangor
2021-06-27,Petaling Jaya,-56.99999999999999,Selangor
2021-06-28,Petaling Jaya,-54.0,Selangor
2021-06-29,Petaling Jaya,-50.0,Selangor
2021-06-30,Petaling Jaya,-54.0,Selangor
2021-07-01,Petaling Jaya,-60.0,Selangor
2021-07-02,Petaling Jaya,-49.0,Selangor
2021-07-03,Petaling Jaya,-69.0,Selangor
2021-07-04,Petaling Jaya,-72.0,Selangor
2021-07-05,Petaling Jaya,-65.0,Selangor
2021-07-06,Petaling Jaya,-64.0,Selangor
2021-07-07,Petaling Jaya,-66.0,Selangor
2021-07-09,Petaling Jaya,-66.0,Selangor
2021-07-10,Petaling Jaya,-69.0,Selangor
2021-07-11,Petaling Jaya,-65.0,Selangor
2021-07-12,Petaling Jaya,-60.0,Selangor
2021-07-13,Petaling Jaya,-61.0,Selangor
2021-07-14,Petaling Jaya,-63.0,Selangor
2021-07-15,Petaling Jaya,-63.0,Selangor
2021-07-16,Petaling Jaya,-64.0,Selangor
2021-07-17,Petaling Jaya,-63.0,Selangor
2021-07-18,Petaling Jaya,-61.0,Selangor
2021-07-19,Petaling Jaya,-50.0,Selangor
2021-07-20,Petaling Jaya,-65.0,Selangor
2021-07-21,Petaling Jaya,-54.0,Selangor
2021-07-22,Petaling Jaya,-53.0,Selangor
2021-07-23,Petaling Jaya,-56.99999999999999,Selangor
2021-07-24,Petaling Jaya,-56.99999999999999,Selangor
2021-07-25,Petaling Jaya,-62.0,Selangor
2021-07-26,Petaling Jaya,-52.0,Selangor
2021-07-27,Petaling Jaya,-50.0,Selangor
2021-07-28,Petaling Jaya,-54.0,Selangor
2021-07-29,Petaling Jaya,-52.0,Selangor
2021-07-30,Petaling Jaya,-56.00000000000001,Selangor
2021-07-31,Petaling Jaya,-53.0,Selangor
2021-08-01,Petaling Jaya,-56.00000000000001,Selangor
2021-08-02,Petaling Jaya,-53.0,Selangor
2021-08-03,Petaling Jaya,-49.0,Selangor
2021-08-04,Petaling Jaya,-57.99999999999999,Selangor
2021-08-05,Petaling Jaya,-56.99999999999999,Selangor
2021-08-06,Petaling Jaya,-59.0,Selangor
2021-08-07,Petaling Jaya,-61.0,Selangor
2021-08-08,Petaling Jaya,-64.0,Selangor
2021-08-09,Petaling Jaya,-50.0,Selangor
2021-08-10,Petaling Jaya,-59.0,Selangor
2021-08-11,Petaling Jaya,-52.0,Selangor
2021-08-12,Petaling Jaya,-57.99999999999999,Selangor
2021-08-13,Petaling Jaya,-56.00000000000001,Selangor
2021-08-14,Petaling Jaya,-60.0,Selangor
2021-08-15,Petaling Jaya,-61.0,Selangor
2021-08-16,Petaling Jaya,-51.0,Selangor
2021-08-17,Petaling Jaya,-55.00000000000001,Selangor
2021-08-18,Petaling Jaya,-53.0,Selangor
2021-08-19,Petaling Jaya,-51.0,Selangor
2021-08-20,Petaling Jaya,-53.0,Selangor
2021-08-21,Petaling Jaya,-50.0,Selangor
2021-08-22,Petaling Jaya,-55.00000000000001,Selangor
2021-08-23,Petaling Jaya,-49.0,Selangor
2021-08-24,Petaling Jaya,-52.0,Selangor
2021-08-25,Petaling Jaya,-49.0,Selangor
2021-08-26,Petaling Jaya,-54.0,Selangor
2021-08-27,Petaling Jaya,-46.0,Selangor
2021-08-28,Petaling Jaya,-48.0,Selangor
2021-08-29,Petaling Jaya,-59.0,Selangor
2021-08-30,Petaling Jaya,-43.0,Selangor
2021-08-31,Petaling Jaya,-55.00000000000001,Selangor
2021-09-01,Petaling Jaya,-42.0,Selangor
2021-09-02,Petaling Jaya,-45.0,Selangor
2021-09-03,Petaling Jaya,-42.0,Selangor
2021-09-04,Petaling Jaya,-43.0,Selangor
2021-09-05,Petaling Jaya,-52.0,Selangor
2021-09-06,Petaling Jaya,-41.0,Selangor
2021-09-07,Petaling Jaya,-38.0,Selangor
2021-09-08,Petaling Jaya,-52.0,Selangor
2021-09-09,Petaling Jaya,-40.0,Selangor
2021-09-10,Petaling Jaya,-43.0,Selangor
2021-09-11,Petaling Jaya,-30.0,Selangor
2021-09-12,Petaling Jaya,-41.0,Selangor
2021-09-13,Petaling Jaya,-36.0,Selangor
2021-09-14,Petaling Jaya,-35.0,Selangor
2021-09-15,Petaling Jaya,-32.0,Selangor
2021-09-16,Petaling Jaya,-41.0,Selangor
2021-09-17,Petaling Jaya,-39.0,Selangor
2021-09-18,Petaling Jaya,-36.0,Selangor
2021-09-19,Petaling Jaya,-38.0,Selangor
2021-09-20,Petaling Jaya,-30.0,Selangor
2021-09-21,Petaling Jaya,-33.0,Selangor
2021-09-22,Petaling Jaya,-32.0,Selangor
2021-09-23,Petaling Jaya,-38.0,Selangor
2021-09-24,Petaling Jaya,-37.0,Selangor
2021-09-25,Petaling Jaya,-27.0,Selangor
2021-09-26,Petaling Jaya,-31.0,Selangor
2021-09-27,Petaling Jaya,-32.0,Selangor
2021-09-28,Petaling Jaya,-27.0,Selangor
2021-09-29,Petaling Jaya,-28.000000000000004,Selangor
2021-09-30,Petaling Jaya,-23.0,Selangor
2021-10-01,Petaling Jaya,-30.0,Selangor
2021-10-02,Petaling Jaya,-25.0,Selangor
2021-10-03,Petaling Jaya,-25.0,Selangor
2021-10-04,Petaling Jaya,-26.0,Selangor
2021-10-05,Petaling Jaya,-27.0,Selangor
2021-10-06,Petaling Jaya,-21.0,Selangor
2021-10-07,Petaling Jaya,-22.0,Selangor
2021-10-08,Petaling Jaya,-21.0,Selangor
2021-10-09,Petaling Jaya,-10.0,Selangor
2021-10-10,Petaling Jaya,-22.0,Selangor
2021-10-11,Petaling Jaya,-10.0,Selangor
2021-10-12,Petaling Jaya,-20.0,Selangor
2021-10-13,Petaling Jaya,-18.0,Selangor
2021-10-14,Petaling Jaya,-18.0,Selangor
2021-10-15,Petaling Jaya,-19.0,Selangor
2021-10-16,Petaling Jaya,-9.0,Selangor
2021-10-17,Petaling Jaya,-14.000000000000002,Selangor
2021-10-18,Petaling Jaya,-9.0,Selangor
2021-10-19,Petaling Jaya,-11.0,Selangor
2021-10-20,Petaling Jaya,-13.0,Selangor
2021-10-21,Petaling Jaya,-14.000000000000002,Selangor
2021-10-22,Petaling Jaya,-17.0,Selangor
2021-10-23,Petaling Jaya,-9.0,Selangor
2021-10-24,Petaling Jaya,-7.000000000000001,Selangor
2021-10-25,Petaling Jaya,-13.0,Selangor
2021-10-26,Petaling Jaya,-15.0,Selangor
2021-10-27,Petaling Jaya,-11.0,Selangor
2021-10-28,Petaling Jaya,-16.0,Selangor
2021-10-29,Petaling Jaya,-9.0,Selangor
2021-10-30,Petaling Jaya,-11.0,Selangor
2021-10-31,Petaling Jaya,-1.0,Selangor
2021-11-01,Petaling Jaya,-1.0,Selangor
2021-11-02,Petaling Jaya,-5.0,Selangor
2021-11-03,Petaling Jaya,1.0,Selangor
2021-11-04,Petaling Jaya,-21.0,Selangor
2021-11-05,Petaling Jaya,-23.0,Selangor
2021-11-06,Petaling Jaya,-4.0,Selangor
2021-11-07,Petaling Jaya,-6.0,Selangor
2021-11-08,Petaling Jaya,-2.0,Selangor
2021-11-09,Petaling Jaya,-7.000000000000001,Selangor
2021-11-10,Petaling Jaya,-2.0,Selangor
2021-11-11,Petaling Jaya,-3.0,Selangor
2021-11-12,Petaling Jaya,-5.0,Selangor
2021-11-13,Petaling Jaya,1.0,Selangor
2021-11-14,Petaling Jaya,-1.0,Selangor
2021-11-15,Petaling Jaya,-1.0,Selangor
2021-11-16,Petaling Jaya,-8.0,Selangor
2021-11-17,Petaling Jaya,-3.0,Selangor
2021-11-18,Petaling Jaya,-19.0,Selangor
2021-11-19,Petaling Jaya,-16.0,Selangor
2021-11-20,Petaling Jaya,-9.0,Selangor
2021-11-21,Petaling Jaya,-10.0,Selangor
2021-11-22,Petaling Jaya,-9.0,Selangor
2021-11-23,Petaling Jaya,-5.0,Selangor
2021-11-24,Petaling Jaya,-3.0,Selangor
2021-11-25,Petaling Jaya,-7.000000000000001,Selangor
2021-11-26,Petaling Jaya,-2.0,Selangor
2021-11-27,Petaling Jaya,10.0,Selangor
2021-11-28,Petaling Jaya,0.0,Selangor
2021-11-29,Petaling Jaya,-10.0,Selangor
2021-11-30,Petaling Jaya,-7.000000000000001,Selangor
2021-12-01,Petaling Jaya,-13.0,Selangor
2021-12-02,Petaling Jaya,-2.0,Selangor
2021-12-03,Petaling Jaya,-4.0,Selangor
2021-12-04,Petaling Jaya,8.0,Selangor
2021-12-05,Petaling Jaya,1.0,Selangor
2021-12-06,Petaling Jaya,1.0,Selangor
2021-12-07,Petaling Jaya,1.0,Selangor
2021-12-08,Petaling Jaya,2.0,Selangor
2021-12-09,Petaling Jaya,-1.0,Selangor
2021-12-10,Petaling Jaya,-2.0,Selangor
2021-12-11,Petaling Jaya,3.0,Selangor
2021-12-12,Petaling Jaya,12.0,Selangor
2021-12-13,Petaling Jaya,6.0,Selangor
2021-12-14,Petaling Jaya,10.0,Selangor
2021-12-15,Petaling Jaya,4.0,Selangor
2021-12-16,Petaling Jaya,1.0,Selangor
2021-12-18,Petaling Jaya,2.0,Selangor
2021-12-19,Petaling Jaya,0.0,Selangor
2021-12-20,Petaling Jaya,2.0,Selangor
2021-12-21,Petaling Jaya,1.0,Selangor
2021-12-22,Petaling Jaya,10.0,Selangor
2021-12-23,Petaling Jaya,9.0,Selangor
2021-12-24,Petaling Jaya,-1.0,Selangor
2021-12-25,Petaling Jaya,-5.0,Selangor
2021-12-26,Petaling Jaya,10.0,Selangor
2021-12-27,Petaling Jaya,10.0,Selangor
2021-12-28,Petaling Jaya,9.0,Selangor
2021-12-29,Petaling Jaya,9.0,Selangor
2021-12-30,Petaling Jaya,7.000000000000001,Selangor
2021-12-31,Petaling Jaya,2.0,Selangor
2022-01-01,Petaling Jaya,-8.0,Selangor
2022-01-02,Petaling Jaya,4.0,Selangor
