date,state,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential
2020-09-30,Penang,-18.0,9.0,-15.0,-25.0,-11.0,7.0
2020-10-01,Penang,-22.0,2.0,-19.0,-26.0,-11.0,6.0
2020-10-02,Penang,-23.0,-1.0,-23.0,-27.0,-10.0,8.0
2020-10-03,Penang,-20.0,3.0,-21.0,-28.0,-12.0,7.0
2020-10-04,Penang,-24.0,-3.0,-16.0,-35.0,-14.0,6.0
2020-10-05,Penang,-24.0,1.0,-24.0,-28.0,-14.0,7.0
2020-10-06,Penang,-23.0,4.0,-21.0,-27.0,-13.0,7.0
2020-10-07,Penang,-30.0,-8.0,-39.0,-35.0,-13.0,10.0
2020-10-08,Penang,-24.0,1.0,-29.0,-30.0,-11.0,8.0
2020-10-09,Penang,-24.0,-2.0,-25.0,-32.0,-9.0,9.0
2020-10-10,Penang,-21.0,1.0,-23.0,-32.0,-10.0,9.0
2020-10-11,Penang,-23.0,-3.0,-15.0,-37.0,-12.0,8.0
2020-10-12,Penang,-25.0,-2.0,-25.0,-31.0,-12.0,9.0
2020-10-13,Penang,-26.0,-1.0,-29.0,-31.0,-13.0,9.0
2020-10-14,Penang,-24.0,2.0,-25.0,-34.0,-11.0,9.0
2020-10-15,Penang,-24.0,0.0,-27.0,-34.0,-10.0,9.0
2020-10-16,Penang,-24.0,1.0,-24.0,-38.0,-9.0,10.0
2020-10-17,Penang,-24.0,1.0,-27.0,-39.0,-9.0,10.0
2020-10-18,Penang,-29.0,-6.0,-24.0,-47.0,-12.0,10.0
2020-10-19,Penang,-26.0,-1.0,-23.0,-35.0,-11.0,9.0
2020-10-20,Penang,-26.0,0.0,-25.0,-35.0,-12.0,9.0
2020-10-21,Penang,-26.0,0.0,-25.0,-35.0,-10.0,10.0
2020-10-22,Penang,-27.0,-2.0,-32.0,-37.0,-10.0,10.0
2020-10-23,Penang,-24.0,1.0,-24.0,-38.0,-8.0,10.0
2020-10-24,Penang,-24.0,0.0,-26.0,-39.0,-9.0,10.0
2020-10-25,Penang,-29.0,-7.0,-25.0,-48.0,-13.0,10.0
2020-10-26,Penang,-24.0,3.0,-22.0,-36.0,-11.0,9.0
2020-10-27,Penang,-23.0,6.0,-23.0,-34.0,-11.0,9.0
2020-10-28,Penang,-22.0,4.0,-19.0,-29.0,-10.0,8.0
2020-10-29,Penang,-18.0,12.0,-13.0,-38.0,-43.0,17.0
2020-10-30,Penang,-23.0,5.0,-20.0,-37.0,-16.0,11.0
2020-10-31,Penang,-25.0,1.0,-25.0,-38.0,-11.0,9.0
2020-11-01,Penang,-28.0,-6.0,-24.0,-45.0,-15.0,9.0
2020-11-02,Penang,-26.0,-1.0,-26.0,-35.0,-12.0,10.0
2020-11-03,Penang,-25.0,3.0,-25.0,-34.0,-12.0,9.0
2020-11-04,Penang,-25.0,3.0,-26.0,-36.0,-11.0,10.0
2020-11-05,Penang,-25.0,2.0,-29.0,-36.0,-11.0,9.0
2020-11-06,Penang,-30.0,-4.0,-30.0,-46.0,-11.0,13.0
2020-11-07,Penang,-30.0,2.0,-39.0,-49.0,-10.0,14.0
2020-11-08,Penang,-27.0,5.0,-30.0,-48.0,-6.0,9.0
2020-11-09,Penang,-42.0,-12.0,-47.0,-51.0,-21.0,19.0
2020-11-10,Penang,-39.0,-6.0,-44.0,-47.0,-21.0,17.0
2020-11-11,Penang,-39.0,-8.0,-44.0,-49.0,-21.0,18.0
2020-11-12,Penang,-38.0,-7.0,-43.0,-47.0,-21.0,18.0
2020-11-13,Penang,-40.0,-4.0,-44.0,-54.0,-24.0,21.0
2020-11-14,Penang,-47.0,-12.0,-57.0,-61.0,-37.0,25.0
2020-11-15,Penang,-48.0,-19.0,-55.0,-64.0,-19.0,21.0
2020-11-16,Penang,-37.0,-9.0,-41.0,-50.0,-28.0,19.0
2020-11-17,Penang,-38.0,-10.0,-42.0,-48.0,-23.0,17.0
2020-11-18,Penang,-41.0,-16.0,-47.0,-50.0,-21.0,19.0
2020-11-19,Penang,-39.0,-13.0,-48.0,-50.0,-21.0,18.0
2020-11-20,Penang,-38.0,-10.0,-44.0,-51.0,-18.0,19.0
2020-11-21,Penang,-42.0,-12.0,-52.0,-56.0,-11.0,19.0
2020-11-22,Penang,-45.0,-17.0,-52.0,-62.0,-15.0,19.0
2020-11-23,Penang,-36.0,-9.0,-39.0,-48.0,-20.0,17.0
2020-11-24,Penang,-35.0,-7.0,-39.0,-46.0,-21.0,16.0
2020-11-25,Penang,-35.0,-6.0,-40.0,-47.0,-19.0,17.0
2020-11-26,Penang,-35.0,-6.0,-40.0,-46.0,-19.0,17.0
2020-11-27,Penang,-38.0,-11.0,-44.0,-51.0,-18.0,19.0
2020-11-28,Penang,-41.0,-11.0,-53.0,-57.0,-12.0,19.0
2020-11-29,Penang,-38.0,-6.0,-41.0,-59.0,-13.0,17.0
2020-11-30,Penang,-30.0,-1.0,-35.0,-46.0,-20.0,15.0
2020-12-01,Penang,-31.0,0.0,-35.0,-44.0,-21.0,16.0
2020-12-02,Penang,-31.0,-1.0,-35.0,-45.0,-19.0,16.0
2020-12-03,Penang,-34.0,-7.0,-43.0,-47.0,-19.0,17.0
2020-12-04,Penang,-34.0,-6.0,-42.0,-50.0,-17.0,18.0
2020-12-05,Penang,-32.0,-1.0,-40.0,-50.0,-9.0,16.0
2020-12-06,Penang,-34.0,-7.0,-37.0,-55.0,-13.0,15.0
2020-12-07,Penang,-25.0,0.0,-24.0,-38.0,-19.0,12.0
2020-12-08,Penang,-25.0,1.0,-24.0,-37.0,-18.0,13.0
2020-12-09,Penang,-26.0,-1.0,-26.0,-37.0,-17.0,13.0
2020-12-10,Penang,-26.0,-2.0,-24.0,-36.0,-17.0,13.0
2020-12-11,Penang,-26.0,-2.0,-22.0,-35.0,-16.0,14.0
2020-12-12,Penang,-27.0,-5.0,-28.0,-37.0,-11.0,11.0
2020-12-13,Penang,-26.0,-6.0,-14.0,-41.0,-13.0,8.0
2020-12-14,Penang,-25.0,-2.0,-22.0,-34.0,-19.0,12.0
2020-12-15,Penang,-26.0,0.0,-25.0,-31.0,-19.0,12.0
2020-12-16,Penang,-25.0,1.0,-24.0,-32.0,-17.0,13.0
2020-12-17,Penang,-23.0,2.0,-23.0,-29.0,-17.0,12.0
2020-12-18,Penang,-25.0,-3.0,-25.0,-32.0,-16.0,13.0
2020-12-19,Penang,-21.0,3.0,-16.0,-32.0,-10.0,9.0
2020-12-20,Penang,-24.0,-5.0,-17.0,-34.0,-14.0,9.0
2020-12-21,Penang,-19.0,6.0,-7.0,-26.0,-20.0,10.0
2020-12-22,Penang,-17.0,7.0,-10.0,-25.0,-19.0,10.0
2020-12-23,Penang,-17.0,8.0,-8.0,-23.0,-18.0,11.0
2020-12-24,Penang,-12.0,13.0,2.0,-18.0,-21.0,9.0
2020-12-25,Penang,-15.0,10.0,11.0,-29.0,-58.0,19.0
2020-12-26,Penang,-25.0,-7.0,-13.0,-28.0,-18.0,11.0
2020-12-27,Penang,-22.0,-8.0,1.0,-26.0,-15.0,7.0
2020-12-28,Penang,-13.0,10.0,8.0,-21.0,-23.0,10.0
2020-12-29,Penang,-14.0,8.0,5.0,-21.0,-22.0,10.0
2020-12-30,Penang,-14.0,9.0,2.0,-19.0,-21.0,11.0
2020-12-31,Penang,-6.0,18.0,20.0,-12.0,-23.0,8.0
2021-01-01,Penang,-14.0,13.0,20.0,-32.0,-62.0,20.0
2021-01-02,Penang,-23.0,0.0,-7.0,-29.0,-18.0,11.0
2021-01-03,Penang,-28.0,-8.0,-18.0,-35.0,-15.0,9.0
2021-01-04,Penang,-20.0,6.0,-13.0,-28.0,-18.0,11.0
2021-01-05,Penang,-24.0,4.0,-23.0,-31.0,-18.0,12.0
2021-01-06,Penang,-22.0,5.0,-23.0,-34.0,-17.0,13.0
2021-01-07,Penang,-23.0,6.0,-23.0,-32.0,-15.0,11.0
2021-01-08,Penang,-22.0,9.0,-20.0,-34.0,-14.0,12.0
2021-01-09,Penang,-22.0,10.0,-22.0,-34.0,-8.0,9.0
2021-01-10,Penang,-26.0,2.0,-21.0,-41.0,-11.0,9.0
2021-01-11,Penang,-19.0,16.0,-17.0,-29.0,-16.0,9.0
2021-01-12,Penang,-12.0,30.0,-13.0,-21.0,-15.0,6.0
2021-01-13,Penang,-61.0,-19.0,-60.0,-56.0,-31.0,24.0
2021-01-14,Penang,-61.0,-20.0,-62.0,-58.0,-33.0,23.0
2021-01-15,Penang,-63.0,-24.0,-66.0,-62.0,-32.0,24.0
2021-01-16,Penang,-64.0,-22.0,-71.0,-67.0,-28.0,24.0
2021-01-17,Penang,-67.0,-28.0,-70.0,-73.0,-32.0,25.0
2021-01-18,Penang,-58.0,-20.0,-59.0,-57.0,-32.0,21.0
2021-01-19,Penang,-57.0,-18.0,-57.0,-55.0,-33.0,21.0
2021-01-20,Penang,-57.0,-18.0,-60.0,-55.0,-32.0,21.0
2021-01-21,Penang,-57.0,-19.0,-60.0,-57.0,-31.0,21.0
2021-01-22,Penang,-58.0,-19.0,-61.0,-61.0,-28.0,23.0
2021-01-23,Penang,-59.0,-19.0,-69.0,-65.0,-23.0,24.0
2021-01-24,Penang,-62.0,-23.0,-67.0,-71.0,-27.0,23.0
2021-01-25,Penang,-53.0,-14.0,-55.0,-55.0,-29.0,20.0
2021-01-26,Penang,-52.0,-10.0,-54.0,-53.0,-30.0,19.0
2021-01-27,Penang,-53.0,-13.0,-55.0,-54.0,-28.0,20.0
2021-01-28,Penang,-54.0,-8.0,-62.0,-64.0,-52.0,29.0
2021-01-29,Penang,-54.0,-11.0,-57.0,-60.0,-27.0,22.0
2021-01-30,Penang,-56.0,-12.0,-65.0,-63.0,-21.0,22.0
2021-01-31,Penang,-58.0,-17.0,-65.0,-70.0,-26.0,22.0
2021-02-01,Penang,-51.0,-8.0,-51.0,-54.0,-28.0,18.0
2021-02-02,Penang,-51.0,-6.0,-51.0,-54.0,-28.0,18.0
2021-02-03,Penang,-51.0,-6.0,-51.0,-52.0,-27.0,19.0
2021-02-04,Penang,-51.0,-7.0,-52.0,-53.0,-28.0,18.0
2021-02-05,Penang,-51.0,-6.0,-55.0,-56.0,-25.0,20.0
2021-02-06,Penang,-52.0,-6.0,-63.0,-59.0,-19.0,20.0
2021-02-07,Penang,-55.0,-11.0,-61.0,-67.0,-23.0,20.0
2021-02-08,Penang,-46.0,1.0,-51.0,-50.0,-27.0,16.0
2021-02-09,Penang,-45.0,8.0,-48.0,-48.0,-27.0,16.0
2021-02-10,Penang,-35.0,18.0,-48.0,-46.0,-30.0,16.0
2021-02-11,Penang,-46.0,8.0,-54.0,-53.0,-49.0,23.0
2021-02-12,Penang,-63.0,-32.0,-60.0,-70.0,-71.0,36.0
2021-02-13,Penang,-61.0,-27.0,-64.0,-68.0,-53.0,28.0
2021-02-14,Penang,-53.0,-23.0,-57.0,-67.0,-30.0,21.0
2021-02-15,Penang,-39.0,0.0,-48.0,-52.0,-39.0,21.0
2021-02-16,Penang,-41.0,-2.0,-50.0,-53.0,-32.0,19.0
2021-02-17,Penang,-41.0,-2.0,-50.0,-50.0,-26.0,19.0
2021-02-18,Penang,-40.0,-2.0,-51.0,-51.0,-24.0,18.0
2021-02-19,Penang,-40.0,-1.0,-49.0,-54.0,-22.0,18.0
2021-02-20,Penang,-42.0,-12.0,-54.0,-56.0,-22.0,19.0
2021-02-21,Penang,-42.0,-11.0,-50.0,-60.0,-17.0,17.0
2021-02-22,Penang,-36.0,-5.0,-42.0,-49.0,-22.0,15.0
2021-02-23,Penang,-35.0,-1.0,-44.0,-47.0,-22.0,14.0
2021-02-24,Penang,-35.0,1.0,-43.0,-47.0,-20.0,15.0
2021-02-25,Penang,-34.0,4.0,-43.0,-49.0,-19.0,15.0
2021-02-26,Penang,-35.0,1.0,-44.0,-53.0,-18.0,16.0
2021-02-27,Penang,-34.0,2.0,-47.0,-53.0,-10.0,15.0
2021-02-28,Penang,-34.0,0.0,-41.0,-58.0,-14.0,15.0
2021-03-01,Penang,-30.0,7.0,-40.0,-47.0,-21.0,13.0
2021-03-02,Penang,-31.0,6.0,-38.0,-47.0,-20.0,14.0
2021-03-03,Penang,-31.0,5.0,-41.0,-47.0,-18.0,14.0
2021-03-04,Penang,-31.0,2.0,-41.0,-46.0,-18.0,13.0
2021-03-05,Penang,-28.0,4.0,-35.0,-47.0,-15.0,13.0
2021-03-06,Penang,-25.0,5.0,-33.0,-49.0,-9.0,11.0
2021-03-07,Penang,-25.0,3.0,-26.0,-54.0,-13.0,10.0
2021-03-08,Penang,-23.0,10.0,-30.0,-44.0,-18.0,10.0
2021-03-09,Penang,-24.0,10.0,-29.0,-42.0,-18.0,11.0
2021-03-10,Penang,-24.0,9.0,-29.0,-43.0,-16.0,11.0
2021-03-11,Penang,-25.0,7.0,-34.0,-43.0,-17.0,12.0
2021-03-12,Penang,-30.0,2.0,-40.0,-44.0,-14.0,13.0
2021-03-13,Penang,-23.0,6.0,-30.0,-41.0,-9.0,10.0
2021-03-14,Penang,-25.0,1.0,-20.0,-43.0,-11.0,10.0
2021-03-15,Penang,-24.0,8.0,-27.0,-38.0,-16.0,11.0
2021-03-16,Penang,-24.0,9.0,-32.0,-40.0,-16.0,11.0
2021-03-17,Penang,-24.0,8.0,-32.0,-41.0,-15.0,12.0
2021-03-18,Penang,-25.0,7.0,-31.0,-44.0,-14.0,11.0
2021-03-19,Penang,-26.0,5.0,-32.0,-56.0,-12.0,12.0
2021-03-20,Penang,-23.0,6.0,-26.0,-58.0,-7.0,10.0
2021-03-21,Penang,-25.0,1.0,-17.0,-62.0,-10.0,10.0
2021-03-22,Penang,-24.0,9.0,-27.0,-57.0,-15.0,11.0
2021-03-23,Penang,-26.0,5.0,-35.0,-58.0,-16.0,12.0
2021-03-24,Penang,-24.0,7.0,-35.0,-56.0,-15.0,12.0
2021-03-25,Penang,-25.0,5.0,-37.0,-56.0,-15.0,12.0
2021-03-26,Penang,-28.0,1.0,-39.0,-58.0,-13.0,13.0
2021-03-27,Penang,-21.0,8.0,-27.0,-60.0,-8.0,9.0
2021-03-28,Penang,-24.0,0.0,-22.0,-61.0,-11.0,9.0
2021-03-29,Penang,-21.0,10.0,-24.0,-57.0,-18.0,11.0
2021-03-30,Penang,-20.0,14.0,-25.0,-56.0,-18.0,10.0
2021-03-31,Penang,-19.0,13.0,-27.0,-57.0,-17.0,11.0
2021-04-01,Penang,-19.0,13.0,-28.0,-55.0,-15.0,10.0
2021-04-02,Penang,-21.0,13.0,-29.0,-56.0,-14.0,11.0
2021-04-03,Penang,-19.0,14.0,-22.0,-54.0,-8.0,8.0
2021-04-04,Penang,-24.0,5.0,-22.0,-61.0,-11.0,9.0
2021-04-05,Penang,-21.0,12.0,-27.0,-56.0,-14.0,9.0
2021-04-06,Penang,-22.0,12.0,-32.0,-53.0,-14.0,9.0
2021-04-07,Penang,-21.0,12.0,-31.0,-56.0,-14.0,10.0
2021-04-08,Penang,-20.0,13.0,-29.0,-53.0,-13.0,9.0
2021-04-09,Penang,-20.0,9.0,-30.0,-55.0,-11.0,9.0
2021-04-10,Penang,-17.0,11.0,-25.0,-56.0,-7.0,8.0
2021-04-11,Penang,-18.0,10.0,-18.0,-61.0,-10.0,8.0
2021-04-12,Penang,-16.0,23.0,-26.0,-55.0,-14.0,8.0
2021-04-13,Penang,-30.0,15.0,-33.0,-60.0,-17.0,12.0
2021-04-14,Penang,-31.0,9.0,-37.0,-59.0,-14.0,12.0
2021-04-15,Penang,-30.0,6.0,-43.0,-57.0,-12.0,12.0
2021-04-16,Penang,-30.0,4.0,-44.0,-60.0,-10.0,12.0
2021-04-17,Penang,-27.0,7.0,-43.0,-61.0,-6.0,12.0
2021-04-18,Penang,-28.0,3.0,-35.0,-66.0,-8.0,12.0
2021-04-19,Penang,-28.0,8.0,-40.0,-58.0,-11.0,11.0
2021-04-20,Penang,-27.0,12.0,-41.0,-57.0,-12.0,11.0
2021-04-21,Penang,-27.0,10.0,-41.0,-58.0,-11.0,11.0
2021-04-22,Penang,-29.0,6.0,-45.0,-57.0,-10.0,12.0
2021-04-23,Penang,-28.0,6.0,-45.0,-61.0,-8.0,12.0
2021-04-24,Penang,-24.0,10.0,-43.0,-64.0,-4.0,12.0
2021-04-25,Penang,-26.0,7.0,-34.0,-66.0,-6.0,12.0
2021-04-26,Penang,-26.0,10.0,-37.0,-59.0,-10.0,11.0
2021-04-27,Penang,-27.0,10.0,-41.0,-57.0,-12.0,12.0
2021-04-28,Penang,-25.0,9.0,-40.0,-57.0,-11.0,11.0
2021-04-29,Penang,-23.0,14.0,-41.0,-61.0,-31.0,18.0
2021-04-30,Penang,-27.0,10.0,-44.0,-61.0,-11.0,13.0
2021-05-01,Penang,-25.0,13.0,-39.0,-64.0,-36.0,17.0
2021-05-02,Penang,-26.0,7.0,-37.0,-64.0,-9.0,13.0
2021-05-03,Penang,-20.0,20.0,-36.0,-54.0,-16.0,12.0
2021-05-04,Penang,-26.0,13.0,-45.0,-56.0,-12.0,12.0
2021-05-05,Penang,-27.0,9.0,-47.0,-57.0,-12.0,13.0
2021-05-06,Penang,-23.0,18.0,-42.0,-54.0,-11.0,12.0
2021-05-07,Penang,-23.0,18.0,-41.0,-55.0,-8.0,12.0
2021-05-08,Penang,-21.0,20.0,-42.0,-58.0,-4.0,12.0
2021-05-09,Penang,-19.0,20.0,-34.0,-57.0,-4.0,10.0
2021-05-10,Penang,-38.0,16.0,-50.0,-53.0,-20.0,17.0
2021-05-11,Penang,-36.0,28.0,-48.0,-54.0,-24.0,18.0
2021-05-12,Penang,-36.0,38.0,-49.0,-62.0,-37.0,22.0
2021-05-13,Penang,-57.0,-15.0,-56.0,-75.0,-72.0,36.0
2021-05-14,Penang,-55.0,1.0,-59.0,-78.0,-67.0,39.0
2021-05-15,Penang,-53.0,-4.0,-64.0,-74.0,-32.0,27.0
2021-05-16,Penang,-55.0,-10.0,-60.0,-72.0,-22.0,24.0
2021-05-17,Penang,-42.0,9.0,-53.0,-59.0,-25.0,20.0
2021-05-18,Penang,-43.0,9.0,-53.0,-61.0,-22.0,20.0
2021-05-19,Penang,-45.0,3.0,-55.0,-62.0,-21.0,21.0
2021-05-20,Penang,-44.0,7.0,-56.0,-61.0,-20.0,21.0
2021-05-21,Penang,-46.0,8.0,-59.0,-65.0,-17.0,23.0
2021-05-22,Penang,-49.0,-1.0,-63.0,-70.0,-8.0,24.0
2021-05-23,Penang,-55.0,-11.0,-62.0,-74.0,-14.0,24.0
2021-05-24,Penang,-44.0,2.0,-54.0,-62.0,-20.0,20.0
2021-05-25,Penang,-48.0,-2.0,-56.0,-62.0,-25.0,23.0
2021-05-26,Penang,-50.0,1.0,-59.0,-71.0,-49.0,32.0
2021-05-27,Penang,-51.0,-12.0,-63.0,-66.0,-25.0,26.0
2021-05-28,Penang,-51.0,-4.0,-60.0,-67.0,-21.0,27.0
2021-05-29,Penang,-46.0,11.0,-60.0,-68.0,-5.0,24.0
2021-05-30,Penang,-53.0,-5.0,-59.0,-73.0,-2.0,24.0
2021-05-31,Penang,-36.0,19.0,-46.0,-57.0,-21.0,20.0
2021-06-01,Penang,-63.0,-14.0,-68.0,-70.0,-48.0,34.0
2021-06-02,Penang,-59.0,-9.0,-66.0,-70.0,-46.0,34.0
2021-06-03,Penang,-60.0,-12.0,-68.0,-70.0,-44.0,34.0
2021-06-04,Penang,-62.0,-12.0,-68.0,-74.0,-43.0,36.0
2021-06-05,Penang,-63.0,-17.0,-72.0,-77.0,-31.0,33.0
2021-06-06,Penang,-64.0,-21.0,-69.0,-80.0,-25.0,29.0
2021-06-07,Penang,-59.0,-3.0,-62.0,-77.0,-68.0,40.0
2021-06-08,Penang,-55.0,-1.0,-61.0,-66.0,-43.0,32.0
2021-06-09,Penang,-56.0,-4.0,-61.0,-68.0,-42.0,33.0
2021-06-10,Penang,-58.0,-10.0,-64.0,-70.0,-42.0,33.0
2021-06-11,Penang,-58.0,-7.0,-64.0,-73.0,-40.0,35.0
2021-06-12,Penang,-60.0,-13.0,-69.0,-75.0,-27.0,31.0
2021-06-13,Penang,-63.0,-19.0,-67.0,-79.0,-22.0,28.0
2021-06-14,Penang,-55.0,-7.0,-58.0,-67.0,-40.0,30.0
2021-06-15,Penang,-57.0,-9.0,-60.0,-68.0,-41.0,31.0
2021-06-16,Penang,-56.0,-6.0,-60.0,-67.0,-41.0,31.0
2021-06-17,Penang,-59.0,-11.0,-63.0,-67.0,-40.0,31.0
2021-06-18,Penang,-60.0,-8.0,-63.0,-68.0,-38.0,33.0
2021-06-19,Penang,-62.0,-14.0,-69.0,-73.0,-26.0,30.0
2021-06-20,Penang,-62.0,-20.0,-65.0,-77.0,-22.0,27.0
2021-06-21,Penang,-58.0,-8.0,-58.0,-68.0,-40.0,30.0
2021-06-22,Penang,-57.0,-4.0,-58.0,-64.0,-40.0,30.0
2021-06-23,Penang,-57.0,-6.0,-59.0,-66.0,-40.0,31.0
2021-06-24,Penang,-58.0,-8.0,-61.0,-69.0,-39.0,31.0
2021-06-25,Penang,-61.0,-11.0,-64.0,-69.0,-38.0,33.0
2021-06-26,Penang,-61.0,-12.0,-67.0,-74.0,-25.0,30.0
2021-06-27,Penang,-64.0,-20.0,-65.0,-78.0,-21.0,28.0
2021-06-28,Penang,-56.0,-5.0,-58.0,-68.0,-38.0,29.0
2021-06-29,Penang,-57.0,-6.0,-60.0,-68.0,-39.0,29.0
2021-06-30,Penang,-53.0,-1.0,-57.0,-66.0,-38.0,28.0
2021-07-01,Penang,-53.0,3.0,-56.0,-63.0,-36.0,29.0
2021-07-02,Penang,-56.0,-1.0,-58.0,-67.0,-35.0,32.0
2021-07-03,Penang,-59.0,-7.0,-64.0,-74.0,-23.0,30.0
2021-07-04,Penang,-61.0,-13.0,-60.0,-78.0,-19.0,27.0
2021-07-05,Penang,-53.0,1.0,-53.0,-66.0,-36.0,28.0
2021-07-06,Penang,-55.0,0.0,-55.0,-64.0,-37.0,29.0
2021-07-07,Penang,-50.0,8.0,-52.0,-67.0,-44.0,31.0
2021-07-08,Penang,-50.0,3.0,-53.0,-64.0,-31.0,27.0
2021-07-09,Penang,-53.0,-1.0,-57.0,-67.0,-30.0,29.0
2021-07-10,Penang,-56.0,-2.0,-60.0,-74.0,-36.0,30.0
2021-07-11,Penang,-63.0,-24.0,-67.0,-80.0,-18.0,28.0
2021-07-12,Penang,-46.0,10.0,-45.0,-64.0,-34.0,26.0
2021-07-13,Penang,-50.0,5.0,-50.0,-62.0,-30.0,26.0
2021-07-14,Penang,-48.0,6.0,-49.0,-61.0,-30.0,26.0
2021-07-15,Penang,-49.0,5.0,-51.0,-61.0,-29.0,26.0
2021-07-16,Penang,-52.0,2.0,-53.0,-64.0,-27.0,28.0
2021-07-17,Penang,-53.0,-2.0,-57.0,-67.0,-15.0,26.0
2021-07-18,Penang,-55.0,-7.0,-53.0,-70.0,-12.0,24.0
2021-07-19,Penang,-45.0,19.0,-45.0,-58.0,-36.0,25.0
2021-07-20,Penang,-57.0,-6.0,-46.0,-70.0,-66.0,36.0
2021-07-21,Penang,-52.0,0.0,-50.0,-65.0,-36.0,28.0
2021-07-22,Penang,-49.0,2.0,-51.0,-62.0,-30.0,26.0
2021-07-23,Penang,-52.0,1.0,-54.0,-63.0,-27.0,28.0
2021-07-24,Penang,-54.0,-5.0,-58.0,-68.0,-15.0,27.0
2021-07-25,Penang,-57.0,-13.0,-54.0,-72.0,-12.0,25.0
2021-07-26,Penang,-49.0,1.0,-49.0,-61.0,-29.0,25.0
2021-07-27,Penang,-49.0,6.0,-49.0,-61.0,-30.0,26.0
2021-07-28,Penang,-48.0,3.0,-50.0,-61.0,-29.0,26.0
2021-07-29,Penang,-50.0,0.0,-55.0,-61.0,-29.0,27.0
2021-07-30,Penang,-52.0,-3.0,-57.0,-66.0,-26.0,29.0
2021-07-31,Penang,-52.0,1.0,-57.0,-68.0,-14.0,27.0
2021-08-01,Penang,-55.0,-10.0,-57.0,-72.0,-14.0,26.0
2021-08-02,Penang,-47.0,7.0,-48.0,-60.0,-28.0,25.0
2021-08-03,Penang,-47.0,9.0,-47.0,-60.0,-29.0,25.0
2021-08-04,Penang,-47.0,6.0,-50.0,-60.0,-29.0,26.0
2021-08-05,Penang,-48.0,5.0,-54.0,-60.0,-28.0,26.0
2021-08-06,Penang,-50.0,6.0,-55.0,-65.0,-27.0,28.0
2021-08-07,Penang,-51.0,5.0,-59.0,-67.0,-15.0,27.0
2021-08-08,Penang,-54.0,-6.0,-56.0,-73.0,-12.0,25.0
2021-08-09,Penang,-46.0,5.0,-50.0,-62.0,-30.0,25.0
2021-08-10,Penang,-48.0,14.0,-48.0,-66.0,-48.0,31.0
2021-08-11,Penang,-48.0,6.0,-53.0,-60.0,-30.0,26.0
2021-08-12,Penang,-49.0,5.0,-55.0,-61.0,-30.0,27.0
2021-08-13,Penang,-53.0,-1.0,-58.0,-65.0,-29.0,30.0
2021-08-14,Penang,-53.0,-1.0,-60.0,-68.0,-17.0,28.0
2021-08-15,Penang,-58.0,-12.0,-59.0,-72.0,-17.0,27.0
2021-08-16,Penang,-50.0,-1.0,-56.0,-62.0,-32.0,27.0
2021-08-17,Penang,-49.0,5.0,-55.0,-60.0,-33.0,27.0
2021-08-18,Penang,-49.0,3.0,-55.0,-61.0,-31.0,28.0
2021-08-19,Penang,-47.0,8.0,-54.0,-61.0,-30.0,27.0
2021-08-20,Penang,-51.0,2.0,-59.0,-64.0,-29.0,29.0
2021-08-21,Penang,-50.0,6.0,-57.0,-65.0,-17.0,26.0
2021-08-22,Penang,-55.0,-10.0,-56.0,-72.0,-15.0,25.0
2021-08-23,Penang,-47.0,4.0,-49.0,-60.0,-30.0,25.0
2021-08-24,Penang,-49.0,1.0,-54.0,-60.0,-31.0,26.0
2021-08-25,Penang,-47.0,5.0,-50.0,-60.0,-30.0,26.0
2021-08-26,Penang,-48.0,3.0,-54.0,-60.0,-30.0,27.0
2021-08-27,Penang,-50.0,2.0,-55.0,-62.0,-27.0,29.0
2021-08-28,Penang,-51.0,0.0,-56.0,-64.0,-15.0,26.0
2021-08-29,Penang,-55.0,-11.0,-55.0,-72.0,-15.0,26.0
2021-08-30,Penang,-43.0,9.0,-47.0,-59.0,-32.0,25.0
2021-08-31,Penang,-46.0,16.0,-43.0,-66.0,-66.0,36.0
2021-09-01,Penang,-46.0,5.0,-50.0,-59.0,-30.0,26.0
2021-09-02,Penang,-48.0,7.0,-50.0,-58.0,-29.0,26.0
2021-09-03,Penang,-49.0,6.0,-50.0,-62.0,-26.0,27.0
2021-09-04,Penang,-49.0,5.0,-52.0,-62.0,-15.0,26.0
2021-09-05,Penang,-52.0,-2.0,-45.0,-67.0,-14.0,24.0
2021-09-06,Penang,-44.0,12.0,-44.0,-57.0,-28.0,23.0
2021-09-07,Penang,-44.0,13.0,-44.0,-56.0,-28.0,24.0
2021-09-08,Penang,-47.0,3.0,-50.0,-56.0,-28.0,25.0
2021-09-09,Penang,-44.0,10.0,-45.0,-56.0,-28.0,25.0
2021-09-10,Penang,-46.0,6.0,-47.0,-59.0,-25.0,26.0
2021-09-11,Penang,-48.0,1.0,-50.0,-62.0,-13.0,24.0
2021-09-12,Penang,-50.0,-5.0,-41.0,-66.0,-13.0,23.0
2021-09-13,Penang,-44.0,7.0,-45.0,-56.0,-28.0,23.0
2021-09-14,Penang,-44.0,11.0,-41.0,-54.0,-27.0,23.0
2021-09-15,Penang,-42.0,11.0,-40.0,-54.0,-27.0,22.0
2021-09-16,Penang,-41.0,17.0,-30.0,-62.0,-60.0,32.0
2021-09-17,Penang,-47.0,2.0,-47.0,-61.0,-27.0,25.0
2021-09-18,Penang,-49.0,-3.0,-52.0,-63.0,-13.0,24.0
